originalid,year,colenr
578,2019,1. Not enrolled
579,2019,1. Not enrolled
580,2019,1. Not enrolled
581,2019,3. 4-year college
582,2019,1. Not enrolled
583,2019,1. Not enrolled
584,2019,3. 4-year college
585,2019,1. Not enrolled
586,2019,1. Not enrolled
587,2019,1. Not enrolled
588,2019,
589,2019,1. Not enrolled
590,2019,1. Not enrolled
591,2019,1. Not enrolled
592,2019,1. Not enrolled
593,2019,1. Not enrolled
594,2019,1. Not enrolled
595,2019,1. Not enrolled
596,2019,
597,2019,1. Not enrolled
598,2019,1. Not enrolled
599,2019,1. Not enrolled
600,2019,1. Not enrolled
601,2019,1. Not enrolled
602,2019,1. Not enrolled
603,2019,1. Not enrolled
604,2019,1. Not enrolled
605,2019,1. Not enrolled
606,2019,1. Not enrolled
607,2019,1. Not enrolled
608,2019,1. Not enrolled
609,2019,1. Not enrolled
610,2019,1. Not enrolled
611,2019,1. Not enrolled
612,2019,1. Not enrolled
613,2019,1. Not enrolled
614,2019,
615,2019,
616,2019,
617,2019,1. Not enrolled
618,2019,1. Not enrolled
619,2019,1. Not enrolled
620,2019,
621,2019,1. Not enrolled
622,2019,
623,2019,1. Not enrolled
624,2019,1. Not enrolled
625,2019,1. Not enrolled
626,2019,1. Not enrolled
627,2019,1. Not enrolled
628,2019,1. Not enrolled
629,2019,1. Not enrolled
630,2019,1. Not enrolled
631,2019,
632,2019,1. Not enrolled
633,2019,1. Not enrolled
634,2019,1. Not enrolled
635,2019,1. Not enrolled
636,2019,1. Not enrolled
637,2019,1. Not enrolled
638,2019,1. Not enrolled
639,2019,1. Not enrolled
640,2019,1. Not enrolled
641,2019,1. Not enrolled
642,2019,1. Not enrolled
643,2019,1. Not enrolled
644,2019,
645,2019,
646,2019,
647,2019,1. Not enrolled
648,2019,1. Not enrolled
649,2019,1. Not enrolled
650,2019,1. Not enrolled
651,2019,1. Not enrolled
652,2019,1. Not enrolled
653,2019,1. Not enrolled
654,2019,
655,2019,
656,2019,
657,2019,
658,2019,1. Not enrolled
659,2019,1. Not enrolled
660,2019,1. Not enrolled
661,2019,1. Not enrolled
662,2019,1. Not enrolled
663,2019,1. Not enrolled
664,2019,1. Not enrolled
665,2019,
666,2019,1. Not enrolled
667,2019,1. Not enrolled
668,2019,1. Not enrolled
669,2019,3. 4-year college
670,2019,
671,2019,
672,2019,4. Graduate program
673,2019,1. Not enrolled
674,2019,1. Not enrolled
675,2019,1. Not enrolled
676,2019,1. Not enrolled
677,2019,1. Not enrolled
678,2019,
679,2019,1. Not enrolled
680,2019,1. Not enrolled
681,2019,1. Not enrolled
682,2019,1. Not enrolled
683,2019,1. Not enrolled
684,2019,1. Not enrolled
685,2019,1. Not enrolled
686,2019,1. Not enrolled
687,2019,1. Not enrolled
688,2019,1. Not enrolled
689,2019,1. Not enrolled
690,2019,1. Not enrolled
691,2019,1. Not enrolled
692,2019,1. Not enrolled
693,2019,1. Not enrolled
694,2019,1. Not enrolled
695,2019,
696,2019,1. Not enrolled
697,2019,
698,2019,1. Not enrolled
699,2019,1. Not enrolled
700,2019,1. Not enrolled
701,2019,1. Not enrolled
702,2019,1. Not enrolled
703,2019,1. Not enrolled
704,2019,1. Not enrolled
705,2019,1. Not enrolled
706,2019,1. Not enrolled
707,2019,1. Not enrolled
708,2019,
709,2019,1. Not enrolled
710,2019,1. Not enrolled
711,2019,
712,2019,1. Not enrolled
713,2019,1. Not enrolled
714,2019,1. Not enrolled
715,2019,1. Not enrolled
716,2019,1. Not enrolled
717,2019,1. Not enrolled
718,2019,1. Not enrolled
719,2019,1. Not enrolled
720,2019,1. Not enrolled
721,2019,1. Not enrolled
722,2019,1. Not enrolled
723,2019,1. Not enrolled
724,2019,
725,2019,1. Not enrolled
726,2019,1. Not enrolled
727,2019,4. Graduate program
728,2019,1. Not enrolled
729,2019,1. Not enrolled
730,2019,1. Not enrolled
731,2019,1. Not enrolled
732,2019,1. Not enrolled
733,2019,
734,2019,1. Not enrolled
735,2019,1. Not enrolled
736,2019,
737,2019,1. Not enrolled
738,2019,1. Not enrolled
739,2019,1. Not enrolled
740,2019,1. Not enrolled
741,2019,1. Not enrolled
742,2019,1. Not enrolled
743,2019,1. Not enrolled
744,2019,
745,2019,1. Not enrolled
746,2019,1. Not enrolled
747,2019,
748,2019,1. Not enrolled
749,2019,1. Not enrolled
750,2019,
751,2019,1. Not enrolled
752,2019,1. Not enrolled
753,2019,1. Not enrolled
754,2019,1. Not enrolled
755,2019,4. Graduate program
756,2019,
757,2019,1. Not enrolled
758,2019,
759,2019,
760,2019,
761,2019,
762,2019,
763,2019,1. Not enrolled
764,2019,1. Not enrolled
765,2019,3. 4-year college
766,2019,
767,2019,1. Not enrolled
768,2019,
769,2019,1. Not enrolled
770,2019,1. Not enrolled
772,2019,1. Not enrolled
773,2019,
774,2019,1. Not enrolled
775,2019,2. 2-year college 
776,2019,1. Not enrolled
777,2019,
778,2019,1. Not enrolled
779,2019,1. Not enrolled
780,2019,
781,2019,
782,2019,1. Not enrolled
783,2019,1. Not enrolled
784,2019,
785,2019,1. Not enrolled
786,2019,
787,2019,
788,2019,
789,2019,1. Not enrolled
790,2019,1. Not enrolled
791,2019,1. Not enrolled
792,2019,
793,2019,1. Not enrolled
794,2019,1. Not enrolled
795,2019,
796,2019,1. Not enrolled
797,2019,1. Not enrolled
798,2019,1. Not enrolled
799,2019,4. Graduate program
800,2019,1. Not enrolled
801,2019,1. Not enrolled
802,2019,1. Not enrolled
803,2019,1. Not enrolled
804,2019,
805,2019,1. Not enrolled
806,2019,1. Not enrolled
807,2019,1. Not enrolled
808,2019,2. 2-year college 
809,2019,
810,2019,
811,2019,
812,2019,1. Not enrolled
813,2019,1. Not enrolled
814,2019,1. Not enrolled
815,2019,1. Not enrolled
816,2019,1. Not enrolled
817,2019,
818,2019,1. Not enrolled
819,2019,1. Not enrolled
820,2019,1. Not enrolled
821,2019,1. Not enrolled
822,2019,1. Not enrolled
823,2019,1. Not enrolled
824,2019,1. Not enrolled
825,2019,1. Not enrolled
826,2019,1. Not enrolled
827,2019,
828,2019,3. 4-year college
829,2019,
830,2019,1. Not enrolled
831,2019,1. Not enrolled
832,2019,
833,2019,1. Not enrolled
834,2019,1. Not enrolled
835,2019,1. Not enrolled
836,2019,1. Not enrolled
837,2019,1. Not enrolled
838,2019,
839,2019,1. Not enrolled
840,2019,1. Not enrolled
841,2019,1. Not enrolled
842,2019,1. Not enrolled
843,2019,1. Not enrolled
844,2019,1. Not enrolled
845,2019,
846,2019,1. Not enrolled
847,2019,1. Not enrolled
848,2019,1. Not enrolled
849,2019,1. Not enrolled
850,2019,1. Not enrolled
851,2019,3. 4-year college
852,2019,1. Not enrolled
853,2019,3. 4-year college
854,2019,
855,2019,1. Not enrolled
856,2019,1. Not enrolled
857,2019,1. Not enrolled
858,2019,1. Not enrolled
859,2019,1. Not enrolled
860,2019,1. Not enrolled
861,2019,1. Not enrolled
862,2019,1. Not enrolled
863,2019,2. 2-year college 
864,2019,1. Not enrolled
865,2019,1. Not enrolled
866,2019,1. Not enrolled
867,2019,
868,2019,1. Not enrolled
869,2019,
870,2019,1. Not enrolled
871,2019,1. Not enrolled
872,2019,
873,2019,1. Not enrolled
874,2019,1. Not enrolled
875,2019,1. Not enrolled
876,2019,1. Not enrolled
877,2019,
878,2019,1. Not enrolled
879,2019,1. Not enrolled
880,2019,1. Not enrolled
881,2019,1. Not enrolled
882,2019,1. Not enrolled
883,2019,1. Not enrolled
884,2019,1. Not enrolled
885,2019,1. Not enrolled
886,2019,
887,2019,
888,2019,1. Not enrolled
889,2019,2. 2-year college 
890,2019,1. Not enrolled
891,2019,1. Not enrolled
892,2019,1. Not enrolled
893,2019,1. Not enrolled
894,2019,1. Not enrolled
895,2019,1. Not enrolled
896,2019,1. Not enrolled
897,2019,1. Not enrolled
898,2019,1. Not enrolled
899,2019,1. Not enrolled
900,2019,
901,2019,1. Not enrolled
902,2019,
903,2019,1. Not enrolled
904,2019,1. Not enrolled
905,2019,1. Not enrolled
906,2019,1. Not enrolled
907,2019,1. Not enrolled
908,2019,1. Not enrolled
909,2019,1. Not enrolled
910,2019,
911,2019,
912,2019,1. Not enrolled
913,2019,1. Not enrolled
914,2019,
915,2019,1. Not enrolled
916,2019,1. Not enrolled
917,2019,1. Not enrolled
918,2019,1. Not enrolled
919,2019,1. Not enrolled
920,2019,1. Not enrolled
921,2019,1. Not enrolled
922,2019,1. Not enrolled
923,2019,1. Not enrolled
924,2019,1. Not enrolled
925,2019,
926,2019,1. Not enrolled
927,2019,1. Not enrolled
928,2019,
929,2019,1. Not enrolled
930,2019,1. Not enrolled
931,2019,1. Not enrolled
932,2019,1. Not enrolled
933,2019,1. Not enrolled
934,2019,
935,2019,1. Not enrolled
936,2019,1. Not enrolled
937,2019,
938,2019,
939,2019,
940,2019,4. Graduate program
941,2019,
942,2019,
943,2019,1. Not enrolled
944,2019,
945,2019,1. Not enrolled
946,2019,1. Not enrolled
947,2019,
948,2019,
949,2019,
950,2019,
951,2019,1. Not enrolled
952,2019,
953,2019,
954,2019,
955,2019,1. Not enrolled
956,2019,
957,2019,1. Not enrolled
958,2019,1. Not enrolled
959,2019,1. Not enrolled
960,2019,
961,2019,1. Not enrolled
962,2019,1. Not enrolled
963,2019,4. Graduate program
964,2019,2. 2-year college 
965,2019,
966,2019,1. Not enrolled
967,2019,1. Not enrolled
968,2019,1. Not enrolled
969,2019,1. Not enrolled
970,2019,1. Not enrolled
971,2019,
972,2019,1. Not enrolled
973,2019,1. Not enrolled
974,2019,1. Not enrolled
975,2019,1. Not enrolled
976,2019,1. Not enrolled
977,2019,
978,2019,1. Not enrolled
979,2019,1. Not enrolled
980,2019,1. Not enrolled
981,2019,1. Not enrolled
982,2019,1. Not enrolled
983,2019,1. Not enrolled
984,2019,1. Not enrolled
985,2019,
986,2019,1. Not enrolled
987,2019,1. Not enrolled
988,2019,1. Not enrolled
989,2019,1. Not enrolled
990,2019,1. Not enrolled
991,2019,
992,2019,1. Not enrolled
993,2019,1. Not enrolled
994,2019,1. Not enrolled
995,2019,1. Not enrolled
996,2019,1. Not enrolled
997,2019,
998,2019,
999,2019,1. Not enrolled
1000,2019,1. Not enrolled
1001,2019,
1002,2019,
1003,2019,1. Not enrolled
1004,2019,1. Not enrolled
1005,2019,1. Not enrolled
1006,2019,1. Not enrolled
1007,2019,
1008,2019,1. Not enrolled
1009,2019,1. Not enrolled
1010,2019,1. Not enrolled
1011,2019,1. Not enrolled
1012,2019,1. Not enrolled
1013,2019,1. Not enrolled
1014,2019,1. Not enrolled
1015,2019,
1016,2019,
1017,2019,
1018,2019,1. Not enrolled
1019,2019,1. Not enrolled
1020,2019,1. Not enrolled
1021,2019,1. Not enrolled
1022,2019,1. Not enrolled
1023,2019,1. Not enrolled
1024,2019,1. Not enrolled
1025,2019,1. Not enrolled
1026,2019,1. Not enrolled
1027,2019,1. Not enrolled
1028,2019,
1029,2019,1. Not enrolled
1030,2019,1. Not enrolled
1031,2019,1. Not enrolled
1032,2019,1. Not enrolled
1033,2019,1. Not enrolled
1034,2019,1. Not enrolled
1035,2019,1. Not enrolled
1036,2019,
1037,2019,1. Not enrolled
1038,2019,1. Not enrolled
1039,2019,1. Not enrolled
1040,2019,3. 4-year college
1041,2019,1. Not enrolled
1042,2019,1. Not enrolled
1043,2019,
1044,2019,1. Not enrolled
1045,2019,1. Not enrolled
1046,2019,1. Not enrolled
1047,2019,1. Not enrolled
1048,2019,1. Not enrolled
1049,2019,1. Not enrolled
1050,2019,1. Not enrolled
1051,2019,
1052,2019,
1053,2019,1. Not enrolled
1054,2019,1. Not enrolled
1055,2019,1. Not enrolled
1056,2019,1. Not enrolled
1057,2019,1. Not enrolled
1058,2019,
1059,2019,1. Not enrolled
1060,2019,1. Not enrolled
1061,2019,1. Not enrolled
1062,2019,1. Not enrolled
1063,2019,1. Not enrolled
1064,2019,
1065,2019,1. Not enrolled
1066,2019,1. Not enrolled
1067,2019,1. Not enrolled
1068,2019,1. Not enrolled
1069,2019,
1070,2019,
1071,2019,1. Not enrolled
1072,2019,
1073,2019,
1074,2019,1. Not enrolled
1075,2019,1. Not enrolled
1076,2019,
1077,2019,1. Not enrolled
1078,2019,1. Not enrolled
1079,2019,
1080,2019,
1081,2019,4. Graduate program
1082,2019,1. Not enrolled
1083,2019,1. Not enrolled
1084,2019,1. Not enrolled
1085,2019,1. Not enrolled
1086,2019,1. Not enrolled
1087,2019,1. Not enrolled
1088,2019,
1089,2019,
1090,2019,
1091,2019,1. Not enrolled
1092,2019,1. Not enrolled
1093,2019,3. 4-year college
1094,2019,1. Not enrolled
1095,2019,1. Not enrolled
1096,2019,1. Not enrolled
1097,2019,1. Not enrolled
1098,2019,1. Not enrolled
1099,2019,1. Not enrolled
1100,2019,1. Not enrolled
1101,2019,
1102,2019,1. Not enrolled
1103,2019,1. Not enrolled
1104,2019,1. Not enrolled
1105,2019,1. Not enrolled
1106,2019,1. Not enrolled
1107,2019,1. Not enrolled
1108,2019,1. Not enrolled
1109,2019,1. Not enrolled
1110,2019,1. Not enrolled
1111,2019,1. Not enrolled
1112,2019,1. Not enrolled
1113,2019,1. Not enrolled
1114,2019,
1115,2019,
1116,2019,1. Not enrolled
1117,2019,1. Not enrolled
1118,2019,1. Not enrolled
1119,2019,1. Not enrolled
1120,2019,
1121,2019,
1122,2019,
1123,2019,
1124,2019,1. Not enrolled
1125,2019,1. Not enrolled
1126,2019,1. Not enrolled
1127,2019,
1128,2019,1. Not enrolled
1129,2019,1. Not enrolled
1130,2019,
1131,2019,1. Not enrolled
1132,2019,1. Not enrolled
1133,2019,
1134,2019,1. Not enrolled
1135,2019,1. Not enrolled
1136,2019,
1137,2019,
1138,2019,1. Not enrolled
1139,2019,
1140,2019,
1141,2019,
1142,2019,1. Not enrolled
1143,2019,1. Not enrolled
1144,2019,1. Not enrolled
1145,2019,1. Not enrolled
1146,2019,1. Not enrolled
1147,2019,4. Graduate program
1148,2019,1. Not enrolled
1149,2019,1. Not enrolled
1150,2019,1. Not enrolled
1151,2019,1. Not enrolled
1152,2019,1. Not enrolled
1153,2019,1. Not enrolled
1154,2019,1. Not enrolled
1155,2019,1. Not enrolled
1156,2019,1. Not enrolled
1157,2019,1. Not enrolled
1158,2019,1. Not enrolled
1159,2019,1. Not enrolled
1160,2019,1. Not enrolled
1161,2019,3. 4-year college
1162,2019,1. Not enrolled
1163,2019,1. Not enrolled
1164,2019,1. Not enrolled
1165,2019,1. Not enrolled
1166,2019,1. Not enrolled
1167,2019,1. Not enrolled
1168,2019,
1169,2019,1. Not enrolled
1170,2019,
1171,2019,1. Not enrolled
1172,2019,1. Not enrolled
1173,2019,1. Not enrolled
1174,2019,
1175,2019,1. Not enrolled
1176,2019,1. Not enrolled
1177,2019,4. Graduate program
1178,2019,1. Not enrolled
1179,2019,1. Not enrolled
1180,2019,1. Not enrolled
1181,2019,
1182,2019,
1183,2019,1. Not enrolled
1184,2019,1. Not enrolled
1185,2019,2. 2-year college 
1186,2019,1. Not enrolled
1187,2019,1. Not enrolled
1188,2019,1. Not enrolled
1189,2019,1. Not enrolled
1190,2019,1. Not enrolled
1191,2019,
1192,2019,1. Not enrolled
1193,2019,1. Not enrolled
1194,2019,1. Not enrolled
1195,2019,1. Not enrolled
1196,2019,1. Not enrolled
1197,2019,1. Not enrolled
1198,2019,1. Not enrolled
1199,2019,
1200,2019,2. 2-year college 
1201,2019,1. Not enrolled
1202,2019,1. Not enrolled
1203,2019,1. Not enrolled
1204,2019,1. Not enrolled
1205,2019,1. Not enrolled
1206,2019,1. Not enrolled
1207,2019,1. Not enrolled
1208,2019,1. Not enrolled
1209,2019,1. Not enrolled
1210,2019,1. Not enrolled
1211,2019,1. Not enrolled
1212,2019,1. Not enrolled
1213,2019,
1214,2019,1. Not enrolled
1215,2019,1. Not enrolled
1216,2019,1. Not enrolled
1217,2019,1. Not enrolled
1218,2019,1. Not enrolled
1219,2019,1. Not enrolled
1220,2019,1. Not enrolled
1221,2019,1. Not enrolled
1222,2019,1. Not enrolled
1223,2019,1. Not enrolled
1224,2019,1. Not enrolled
1225,2019,
1226,2019,1. Not enrolled
1227,2019,1. Not enrolled
1228,2019,1. Not enrolled
1229,2019,1. Not enrolled
1230,2019,2. 2-year college 
1231,2019,1. Not enrolled
1232,2019,1. Not enrolled
1233,2019,1. Not enrolled
1234,2019,1. Not enrolled
1235,2019,1. Not enrolled
1236,2019,
1237,2019,1. Not enrolled
1238,2019,1. Not enrolled
1239,2019,1. Not enrolled
1240,2019,1. Not enrolled
1241,2019,1. Not enrolled
1242,2019,1. Not enrolled
1243,2019,1. Not enrolled
1244,2019,1. Not enrolled
1245,2019,1. Not enrolled
1246,2019,1. Not enrolled
1247,2019,1. Not enrolled
1248,2019,1. Not enrolled
1249,2019,1. Not enrolled
1250,2019,
1251,2019,1. Not enrolled
1252,2019,1. Not enrolled
1253,2019,1. Not enrolled
1254,2019,1. Not enrolled
1255,2019,
1256,2019,1. Not enrolled
1257,2019,3. 4-year college
1258,2019,
1259,2019,1. Not enrolled
1260,2019,1. Not enrolled
1261,2019,1. Not enrolled
1262,2019,3. 4-year college
1263,2019,1. Not enrolled
1264,2019,1. Not enrolled
1265,2019,1. Not enrolled
1266,2019,1. Not enrolled
1267,2019,1. Not enrolled
1268,2019,1. Not enrolled
1269,2019,1. Not enrolled
1270,2019,1. Not enrolled
1271,2019,1. Not enrolled
1272,2019,1. Not enrolled
1273,2019,
1274,2019,
1275,2019,1. Not enrolled
1276,2019,1. Not enrolled
1277,2019,
1278,2019,1. Not enrolled
1279,2019,1. Not enrolled
1280,2019,1. Not enrolled
1281,2019,1. Not enrolled
1282,2019,
1283,2019,
1284,2019,1. Not enrolled
1285,2019,1. Not enrolled
1286,2019,1. Not enrolled
1287,2019,1. Not enrolled
1288,2019,4. Graduate program
1289,2019,
1290,2019,1. Not enrolled
1291,2019,1. Not enrolled
1292,2019,1. Not enrolled
1293,2019,
1294,2019,3. 4-year college
1295,2019,
1296,2019,1. Not enrolled
1297,2019,1. Not enrolled
1298,2019,1. Not enrolled
1299,2019,
1300,2019,
1301,2019,1. Not enrolled
1302,2019,1. Not enrolled
1303,2019,1. Not enrolled
1304,2019,
1305,2019,1. Not enrolled
1306,2019,1. Not enrolled
1307,2019,1. Not enrolled
1308,2019,
1309,2019,1. Not enrolled
1310,2019,
1311,2019,1. Not enrolled
1312,2019,1. Not enrolled
1313,2019,
1314,2019,1. Not enrolled
1315,2019,1. Not enrolled
1316,2019,1. Not enrolled
1317,2019,
1318,2019,1. Not enrolled
1319,2019,1. Not enrolled
1320,2019,
1321,2019,1. Not enrolled
1322,2019,1. Not enrolled
1323,2019,1. Not enrolled
1324,2019,1. Not enrolled
1325,2019,1. Not enrolled
1326,2019,
1327,2019,1. Not enrolled
1328,2019,2. 2-year college 
1329,2019,1. Not enrolled
1330,2019,1. Not enrolled
1331,2019,
1332,2019,1. Not enrolled
1333,2019,1. Not enrolled
1334,2019,1. Not enrolled
1335,2019,1. Not enrolled
1336,2019,1. Not enrolled
1337,2019,
1338,2019,1. Not enrolled
1339,2019,1. Not enrolled
1340,2019,
1341,2019,1. Not enrolled
1342,2019,1. Not enrolled
1343,2019,1. Not enrolled
1344,2019,1. Not enrolled
1345,2019,1. Not enrolled
1346,2019,
1347,2019,1. Not enrolled
1348,2019,
1349,2019,1. Not enrolled
1350,2019,1. Not enrolled
1351,2019,1. Not enrolled
1352,2019,
1353,2019,1. Not enrolled
1354,2019,
1355,2019,
1356,2019,1. Not enrolled
1357,2019,1. Not enrolled
1358,2019,1. Not enrolled
1359,2019,1. Not enrolled
1360,2019,1. Not enrolled
1361,2019,1. Not enrolled
1362,2019,1. Not enrolled
1363,2019,1. Not enrolled
1364,2019,1. Not enrolled
1365,2019,
1366,2019,1. Not enrolled
1367,2019,1. Not enrolled
1368,2019,1. Not enrolled
1369,2019,1. Not enrolled
1370,2019,1. Not enrolled
1371,2019,1. Not enrolled
1372,2019,1. Not enrolled
1373,2019,1. Not enrolled
1374,2019,1. Not enrolled
1375,2019,1. Not enrolled
1376,2019,1. Not enrolled
1377,2019,1. Not enrolled
1378,2019,1. Not enrolled
1379,2019,1. Not enrolled
1380,2019,1. Not enrolled
1381,2019,
1382,2019,1. Not enrolled
1383,2019,
1384,2019,3. 4-year college
1385,2019,1. Not enrolled
1386,2019,2. 2-year college 
1387,2019,1. Not enrolled
1388,2019,1. Not enrolled
1389,2019,
1390,2019,1. Not enrolled
1391,2019,3. 4-year college
1392,2019,1. Not enrolled
1393,2019,1. Not enrolled
1394,2019,1. Not enrolled
1395,2019,
1396,2019,
1397,2019,1. Not enrolled
1398,2019,1. Not enrolled
1399,2019,2. 2-year college 
1400,2019,1. Not enrolled
1401,2019,1. Not enrolled
1402,2019,1. Not enrolled
1403,2019,1. Not enrolled
1404,2019,1. Not enrolled
1405,2019,1. Not enrolled
1406,2019,1. Not enrolled
1407,2019,1. Not enrolled
1408,2019,1. Not enrolled
1409,2019,
1410,2019,1. Not enrolled
1411,2019,1. Not enrolled
1412,2019,1. Not enrolled
1413,2019,1. Not enrolled
1414,2019,1. Not enrolled
1415,2019,1. Not enrolled
1416,2019,1. Not enrolled
1417,2019,
1418,2019,1. Not enrolled
1419,2019,1. Not enrolled
1420,2019,
1421,2019,1. Not enrolled
1422,2019,1. Not enrolled
1423,2019,
1424,2019,1. Not enrolled
1425,2019,1. Not enrolled
1426,2019,1. Not enrolled
1427,2019,1. Not enrolled
1428,2019,1. Not enrolled
1429,2019,1. Not enrolled
1430,2019,1. Not enrolled
1431,2019,1. Not enrolled
1432,2019,1. Not enrolled
1433,2019,1. Not enrolled
1434,2019,
1435,2019,1. Not enrolled
1436,2019,1. Not enrolled
1437,2019,1. Not enrolled
1438,2019,1. Not enrolled
1439,2019,
1440,2019,1. Not enrolled
1441,2019,1. Not enrolled
1442,2019,1. Not enrolled
1443,2019,1. Not enrolled
1444,2019,1. Not enrolled
1445,2019,1. Not enrolled
1446,2019,1. Not enrolled
1447,2019,1. Not enrolled
1448,2019,1. Not enrolled
1449,2019,1. Not enrolled
1450,2019,4. Graduate program
1451,2019,1. Not enrolled
1452,2019,1. Not enrolled
1453,2019,1. Not enrolled
1454,2019,1. Not enrolled
1455,2019,1. Not enrolled
1456,2019,1. Not enrolled
1457,2019,1. Not enrolled
1458,2019,
1459,2019,
1460,2019,1. Not enrolled
1461,2019,1. Not enrolled
1462,2019,1. Not enrolled
1463,2019,1. Not enrolled
1464,2019,1. Not enrolled
1465,2019,1. Not enrolled
1466,2019,
1467,2019,1. Not enrolled
1468,2019,1. Not enrolled
1469,2019,1. Not enrolled
1470,2019,1. Not enrolled
1471,2019,
1472,2019,1. Not enrolled
1473,2019,4. Graduate program
1474,2019,1. Not enrolled
1475,2019,1. Not enrolled
1476,2019,1. Not enrolled
1477,2019,1. Not enrolled
1478,2019,1. Not enrolled
1479,2019,1. Not enrolled
1480,2019,1. Not enrolled
1481,2019,1. Not enrolled
1482,2019,1. Not enrolled
1483,2019,1. Not enrolled
1484,2019,1. Not enrolled
1485,2019,1. Not enrolled
1486,2019,
